"","V1","V2"
"625","IPV1_FcgR3b","PRN_IgG1"
"626","IPV1_FcgR3b","ACT_IgG3"
"627","IPV1_FcgR3b","IPV2_IgG3"
"628","IPV1_FcgR3b","DT_IgG1"
"629","IPV1_FcgR3b","PT_ADCD"
"630","FIM_ADCD","TT_FcgR3b"
"631","FIM_ADCD","PRN_IgG3"
"632","FIM_ADCD","PT_IgG2"
"633","FIM_ADCD","FIM_IgG1"
"634","FIM_ADCD","ACT_FcgR3b"
"635","FIM_ADCD","IPV1_ADCD"
"636","FIM_ADCD","FIM_FcgR3b"
"637","FIM_ADCD","PT_IgG4"
"638","FIM_ADCD","IPV2_FcgR2a"
"639","FIM_ADCD","PRN_ADCD"
"640","FIM_ADCD","IPV1_FcgR2a"
"641","FIM_ADCD","TT_IgG1"
"642","FIM_ADCD","FHA_ADCD"
"643","FIM_ADCD","FIM_FcgR2a"
"644","FIM_ADCD","FIM_IgG3"
"645","FIM_ADCD","PRN_FcgR3b"
"646","FIM_ADCD","FIM_IgG2"
"647","FIM_ADCD","ACT_IgG2"
"648","FIM_ADCD","ACT_ADCD"
"649","FIM_ADCD","FHA_IgG2"
"650","FIM_ADCD","IPV3_IgG3"
"651","FIM_ADCD","IPV2_IgG3"
"652","FIM_ADCD","PRN_ADCP"
"653","FIM_ADCD","PT_ADCD"
"654","FHA_FcgR3b","TT_FcgR3b"
"655","FHA_FcgR3b","PRN_IgG"
"656","FHA_FcgR3b","IPV3_FcgR3b"
"657","FHA_FcgR3b","PT_IgG2"
"658","FHA_FcgR3b","FIM_IgG1"
"659","FHA_FcgR3b","ACT_FcgR3b"
"660","FHA_FcgR3b","FIM_FcgR3b"
"661","FHA_FcgR3b","DT_ADCD"
"662","FHA_FcgR3b","IPV2_FcgR2a"
"663","FHA_FcgR3b","DT_IgG"
"664","FHA_FcgR3b","IPV1_FcgR2a"
"665","FHA_FcgR3b","FHA_IgG1"
"666","FHA_FcgR3b","FHA_ADCD"
"667","FHA_FcgR3b","TT_FcgR2a"
"668","FHA_FcgR3b","PT_IgG1"
"669","FHA_FcgR3b","PT_IgG3"
"670","FHA_FcgR3b","IPV2_IgG1"
"671","FHA_FcgR3b","PRN_FcgR3b"
"672","FHA_FcgR3b","FHA_IgG4"
"673","FHA_FcgR3b","TT_IgG"
"674","FHA_FcgR3b","DT_IgG4"
"675","FHA_FcgR3b","FHA_IgG2"
"676","FHA_FcgR3b","FHA_IgG3"
"677","FHA_FcgR3b","IPV2_FcgR3b"
"678","FHA_FcgR3b","IPV1_IgG1"
"679","FHA_FcgR3b","IPV3_IgG3"
"680","FHA_FcgR3b","PT_IgG"
"681","FHA_FcgR3b","PT_ADCD"
"682","TT_FcgR3b","DT_ADCP"
"683","TT_FcgR3b","IPV3_FcgR3b"
"684","TT_FcgR3b","PT_IgG2"
"685","TT_FcgR3b","ACT_IgG1"
"686","TT_FcgR3b","FIM_FcgR3b"
"687","TT_FcgR3b","IPV2_FcgR2a"
"688","TT_FcgR3b","PRN_ADCD"
"689","TT_FcgR3b","TT_IgG1"
"690","TT_FcgR3b","DT_IgG3"
"691","TT_FcgR3b","FHA_IgG1"
"692","TT_FcgR3b","FHA_ADCD"
"693","TT_FcgR3b","TT_FcgR2a"
"694","TT_FcgR3b","DT_ADNP"
"695","TT_FcgR3b","PT_IgG1"
"696","TT_FcgR3b","FIM_IgG3"
"697","TT_FcgR3b","IPV2_IgG1"
"698","TT_FcgR3b","PRN_FcgR3b"
"699","TT_FcgR3b","TT_ADCP"
"700","TT_FcgR3b","TT_IgG"
"701","TT_FcgR3b","ACT_IgG2"
"702","TT_FcgR3b","DT_IgG4"
"703","TT_FcgR3b","IPV3_IgG4"
"704","TT_FcgR3b","FHA_IgG2"
"705","TT_FcgR3b","FHA_IgG3"
"706","TT_FcgR3b","IPV2_FcgR3b"
"707","TT_FcgR3b","IPV3_IgG1"
"708","TT_FcgR3b","IPV1_IgG1"
"709","TT_FcgR3b","PT_ADCP"
"710","TT_FcgR3b","IPV3_IgG3"
"711","TT_FcgR3b","PRN_IgG2"
"712","TT_FcgR3b","PRN_IgG1"
"713","TT_FcgR3b","IPV2_IgG3"
"714","TT_FcgR3b","DT_IgG1"
"715","TT_FcgR3b","PRN_ADCP"
"716","TT_FcgR3b","PT_IgG"
"717","PRN_IgG3","PRN_IgG"
"718","PRN_IgG3","FIM_IgG1"
"719","PRN_IgG3","FIM_FcgR3b"
"720","PRN_IgG3","PT_IgG4"
"721","PRN_IgG3","PRN_IgG4"
"722","PRN_IgG3","IPV2_FcgR2a"
"723","PRN_IgG3","DT_IgG3"
"724","PRN_IgG3","PT_IgG3"
"725","PRN_IgG3","FIM_IgG3"
"726","PRN_IgG3","IPV2_IgG1"
"727","PRN_IgG3","PRN_FcgR3b"
"728","PRN_IgG3","FHA_IgG2"
"729","PRN_IgG3","FHA_IgG3"
"730","PRN_IgG3","IPV2_FcgR3b"
"731","PRN_IgG3","PRN_IgG1"
"732","PRN_IgG3","ACT_IgG3"
"733","PRN_IgG3","DT_IgG1"
"734","PRN_IgG3","PT_IgG"
"735","PRN_IgG","FIM_IgG1"
"736","PRN_IgG","ACT_FcgR3b"
"737","PRN_IgG","FIM_FcgR3b"
"738","PRN_IgG","PT_IgG4"
"739","PRN_IgG","PRN_IgG4"
"740","PRN_IgG","PRN_ADCD"
"741","PRN_IgG","DT_IgG"
"742","PRN_IgG","IPV1_FcgR2a"
"743","PRN_IgG","DT_IgG3"
"744","PRN_IgG","FHA_IgG1"
"745","PRN_IgG","TT_FcgR2a"
"746","PRN_IgG","PT_IgG1"
"747","PRN_IgG","FIM_FcgR2a"
"748","PRN_IgG","FIM_IgG3"
"749","PRN_IgG","PRN_FcgR3b"
"750","PRN_IgG","DT_IgG2"
"751","PRN_IgG","TT_IgG"
"752","PRN_IgG","ACT_IgG2"
"753","PRN_IgG","ACT_ADCD"
"754","PRN_IgG","DT_IgG4"
"755","PRN_IgG","IPV3_IgG4"
"756","PRN_IgG","IPV2_FcgR3b"
"757","PRN_IgG","IPV3_IgG1"
"758","PRN_IgG","PRN_IgG2"
"759","PRN_IgG","PRN_IgG1"
"760","PRN_IgG","IPV2_IgG3"
"761","PRN_IgG","PT_IgG"
"762","PRN_IgG","PT_ADCD"
"763","DT_ADCP","FIM_IgG1"
"764","DT_ADCP","FIM_FcgR3b"
"765","DT_ADCP","TT_IgG1"
"766","DT_ADCP","DT_ADNP"
"767","DT_ADCP","PT_IgG1"
"768","DT_ADCP","IPV2_IgG1"
"769","DT_ADCP","TT_ADCP"
"770","DT_ADCP","PT_ADNP"
"771","DT_ADCP","PT_ADCP"
"772","DT_ADCP","PRN_ADCP"
"773","DT_ADCP","PT_IgG"
"774","IPV3_FcgR3b","PT_IgG2"
"775","IPV3_FcgR3b","ACT_FcgR3b"
"776","IPV3_FcgR3b","FIM_FcgR3b"
"777","IPV3_FcgR3b","DT_ADCD"
"778","IPV3_FcgR3b","PT_IgG4"
"779","IPV3_FcgR3b","IPV2_FcgR2a"
"780","IPV3_FcgR3b","TT_IgG1"
"781","IPV3_FcgR3b","PT_IgG1"
"782","IPV3_FcgR3b","FIM_IgG3"
"783","IPV3_FcgR3b","IPV2_IgG1"
"784","IPV3_FcgR3b","PRN_FcgR3b"
"785","IPV3_FcgR3b","FHA_IgG4"
"786","IPV3_FcgR3b","DT_IgG4"
"787","IPV3_FcgR3b","IPV2_FcgR3b"
"788","IPV3_FcgR3b","IPV3_IgG1"
"789","IPV3_FcgR3b","IPV1_IgG1"
"790","IPV3_FcgR3b","PT_ADCP"
"791","IPV3_FcgR3b","IPV3_IgG3"
"792","IPV3_FcgR3b","IPV2_IgG3"
"793","IPV3_FcgR3b","DT_IgG1"
"794","IPV3_FcgR3b","PT_ADCD"
"795","PT_IgG2","IPV1_ADCD"
"796","PT_IgG2","FIM_FcgR3b"
"797","PT_IgG2","DT_IgG3"
"798","PT_IgG2","TT_FcgR2a"
"799","PT_IgG2","PT_IgG1"
"800","PT_IgG2","PT_IgG3"
"801","PT_IgG2","FIM_IgG3"
"802","PT_IgG2","PRN_FcgR3b"
"803","PT_IgG2","DT_IgG2"
"804","PT_IgG2","DT_IgG4"
"805","PT_IgG2","FHA_IgG2"
"806","PT_IgG2","IPV2_FcgR3b"
"807","PT_IgG2","IPV1_IgG1"
"808","PT_IgG2","PT_ADCP"
"809","PT_IgG2","PRN_IgG2"
"810","PT_IgG2","PT_IgG"
"811","ACT_IgG1","FIM_IgG1"
"812","ACT_IgG1","ACT_FcgR3b"
"813","ACT_IgG1","IPV1_ADCD"
"814","ACT_IgG1","DT_ADCD"
"815","ACT_IgG1","PT_IgG4"
"816","ACT_IgG1","PRN_ADCD"
"817","ACT_IgG1","IPV1_FcgR2a"
"818","ACT_IgG1","TT_IgG1"
"819","ACT_IgG1","DT_IgG3"
"820","ACT_IgG1","FHA_IgG1"
"821","ACT_IgG1","PT_IgG1"
"822","ACT_IgG1","PT_IgG3"
"823","ACT_IgG1","IPV2_IgG1"
"824","ACT_IgG1","DT_IgG2"
"825","ACT_IgG1","ACT_IgG2"
"826","ACT_IgG1","ACT_ADCD"
"827","ACT_IgG1","FHA_IgG3"
"828","ACT_IgG1","IPV3_IgG1"
"829","ACT_IgG1","PRN_IgG2"
"830","ACT_IgG1","PRN_IgG1"
"831","ACT_IgG1","ACT_IgG3"
"832","ACT_IgG1","IPV2_IgG3"
"833","FIM_IgG1","ACT_FcgR3b"
"834","FIM_IgG1","FIM_FcgR3b"
"835","FIM_IgG1","PRN_IgG4"
"836","FIM_IgG1","IPV1_FcgR2a"
"837","FIM_IgG1","TT_IgG1"
"838","FIM_IgG1","DT_IgG3"
"839","FIM_IgG1","FHA_ADCD"
"840","FIM_IgG1","TT_FcgR2a"
"841","FIM_IgG1","PT_IgG1"
"842","FIM_IgG1","FIM_FcgR2a"
"843","FIM_IgG1","FIM_IgG3"
"844","FIM_IgG1","ACT_IgG4"
"845","FIM_IgG1","DT_IgG2"
"846","FIM_IgG1","FHA_IgG4"
"847","FIM_IgG1","FIM_IgG2"
"848","FIM_IgG1","IPV3_IgG4"
"849","FIM_IgG1","IPV2_FcgR3b"
"850","FIM_IgG1","ACT_IgG3"
"851","FIM_IgG1","IPV2_IgG3"
"852","FIM_IgG1","DT_IgG1"
"853","FIM_IgG1","PT_IgG"
"854","ACT_FcgR3b","IPV1_FcgR2a"
"855","ACT_FcgR3b","TT_IgG1"
"856","ACT_FcgR3b","FHA_ADCD"
"857","ACT_FcgR3b","FIM_FcgR2a"
"858","ACT_FcgR3b","PRN_FcgR3b"
"859","ACT_FcgR3b","DT_IgG2"
"860","ACT_FcgR3b","TT_IgG"
"861","ACT_FcgR3b","DT_IgG4"
"862","ACT_FcgR3b","IPV3_IgG4"
"863","ACT_FcgR3b","PT_ADCP"
"864","ACT_FcgR3b","IPV2_IgG3"
"865","ACT_FcgR3b","PT_ADCD"
"866","IPV1_ADCD","PRN_ADCD"
"867","IPV1_ADCD","IPV1_FcgR2a"
"868","IPV1_ADCD","TT_IgG1"
"869","IPV1_ADCD","FHA_ADCD"
"870","IPV1_ADCD","FHA_IgG4"
"871","IPV1_ADCD","ACT_ADCD"
"872","IPV1_ADCD","IPV3_IgG1"
"873","IPV1_ADCD","IPV1_IgG1"
"874","IPV1_ADCD","DT_IgG1"
"875","IPV1_ADCD","PT_ADCD"
"876","FIM_FcgR3b","PT_IgG4"
"877","FIM_FcgR3b","PRN_IgG4"
"878","FIM_FcgR3b","IPV2_FcgR2a"
"879","FIM_FcgR3b","IPV1_FcgR2a"
"880","FIM_FcgR3b","TT_IgG1"
"881","FIM_FcgR3b","FHA_ADCD"
"882","FIM_FcgR3b","TT_FcgR2a"
"883","FIM_FcgR3b","DT_ADNP"
"884","FIM_FcgR3b","PT_IgG1"
"885","FIM_FcgR3b","FIM_FcgR2a"
"886","FIM_FcgR3b","PT_IgG3"
"887","FIM_FcgR3b","PRN_FcgR3b"
"888","FIM_FcgR3b","DT_IgG2"
"889","FIM_FcgR3b","FIM_IgG2"
"890","FIM_FcgR3b","ACT_IgG2"
"891","FIM_FcgR3b","DT_IgG4"
"892","FIM_FcgR3b","PT_ADNP"
"893","FIM_FcgR3b","IPV3_IgG4"
"894","FIM_FcgR3b","FHA_IgG2"
"895","FIM_FcgR3b","IPV2_FcgR3b"
"896","FIM_FcgR3b","IPV2_IgG3"
"897","FIM_FcgR3b","DT_IgG1"
"898","FIM_FcgR3b","PT_IgG"
"899","DT_ADCD","PRN_ADCD"
"900","DT_ADCD","TT_IgG1"
"901","DT_ADCD","IPV3_IgG1"
"902","DT_ADCD","IPV3_IgG3"
"903","DT_ADCD","ACT_IgG3"
"904","DT_ADCD","PT_ADCD"
"905","PT_IgG4","PRN_IgG4"
"906","PT_IgG4","PRN_ADCD"
"907","PT_IgG4","DT_IgG3"
"908","PT_IgG4","FHA_ADCD"
"909","PT_IgG4","FIM_FcgR2a"
"910","PT_IgG4","PT_IgG3"
"911","PT_IgG4","FIM_IgG3"
"912","PT_IgG4","IPV2_IgG1"
"913","PT_IgG4","PRN_FcgR3b"
"914","PT_IgG4","DT_IgG2"
"915","PT_IgG4","FHA_IgG4"
"916","PT_IgG4","FIM_IgG2"
"917","PT_IgG4","TT_ADCP"
"918","PT_IgG4","ACT_ADCD"
"919","PT_IgG4","DT_IgG4"
"920","PT_IgG4","PT_ADNP"
"921","PT_IgG4","IPV3_IgG4"
"922","PT_IgG4","IPV2_FcgR3b"
"923","PT_IgG4","IPV3_IgG1"
"924","PT_IgG4","PT_ADCP"
"925","PT_IgG4","ACT_IgG3"
"926","PT_IgG4","IPV2_IgG3"
"927","PT_IgG4","PT_IgG"
"928","PT_IgG4","PT_ADCD"
"929","PRN_IgG4","PT_IgG3"
"930","PRN_IgG4","ACT_IgG4"
"931","PRN_IgG4","PRN_FcgR3b"
"932","PRN_IgG4","FHA_IgG4"
"933","PRN_IgG4","DT_IgG4"
"934","PRN_IgG4","FHA_IgG3"
"935","PRN_IgG4","PRN_IgG2"
"936","PRN_IgG4","IPV2_IgG3"
"937","IPV2_FcgR2a","IPV1_FcgR2a"
"938","IPV2_FcgR2a","FHA_IgG1"
"939","IPV2_FcgR2a","FIM_FcgR2a"
"940","IPV2_FcgR2a","IPV2_IgG1"
"941","IPV2_FcgR2a","PRN_FcgR3b"
"942","IPV2_FcgR2a","FHA_IgG4"
"943","IPV2_FcgR2a","TT_ADCP"
"944","IPV2_FcgR2a","IPV2_FcgR3b"
"945","IPV2_FcgR2a","IPV3_IgG1"
"946","IPV2_FcgR2a","IPV3_IgG3"
"947","IPV2_FcgR2a","ACT_IgG3"
"948","IPV2_FcgR2a","IPV2_IgG3"
"949","PRN_ADCD","FHA_ADCD"
"950","PRN_ADCD","DT_ADNP"
"951","PRN_ADCD","IPV2_IgG1"
"952","PRN_ADCD","ACT_ADCD"
"953","PRN_ADCD","DT_IgG4"
"954","PRN_ADCD","IPV3_IgG1"
"955","PRN_ADCD","IPV1_IgG1"
"956","PRN_ADCD","ACT_IgG3"
"957","PRN_ADCD","PT_IgG"
"958","PRN_ADCD","PT_ADCD"
"959","DT_IgG","TT_IgG"
"960","DT_IgG","DT_IgG1"
"961","DT_IgG","PT_IgG"
"962","IPV1_FcgR2a","TT_IgG1"
"963","IPV1_FcgR2a","DT_IgG3"
"964","IPV1_FcgR2a","TT_FcgR2a"
"965","IPV1_FcgR2a","IPV2_IgG1"
"966","IPV1_FcgR2a","DT_IgG2"
"967","IPV1_FcgR2a","IPV2_FcgR3b"
"968","IPV1_FcgR2a","IPV1_IgG1"
"969","IPV1_FcgR2a","IPV3_IgG3"
"970","IPV1_FcgR2a","PRN_IgG2"
"971","IPV1_FcgR2a","IPV2_IgG3"
"972","IPV1_FcgR2a","PT_IgG"
"973","IPV1_FcgR2a","PT_ADCD"
"974","TT_IgG1","TT_FcgR2a"
"975","TT_IgG1","PT_IgG1"
"976","TT_IgG1","FIM_FcgR2a"
"977","TT_IgG1","FIM_IgG3"
"978","TT_IgG1","ACT_IgG4"
"979","TT_IgG1","IPV2_IgG1"
"980","TT_IgG1","PRN_FcgR3b"
"981","TT_IgG1","TT_ADCP"
"982","TT_IgG1","TT_IgG"
"983","TT_IgG1","PT_ADNP"
"984","TT_IgG1","IPV3_IgG1"
"985","TT_IgG1","IPV1_IgG1"
"986","TT_IgG1","PT_ADCP"
"987","TT_IgG1","IPV3_IgG3"
"988","TT_IgG1","PRN_IgG1"
"989","TT_IgG1","DT_IgG1"
"990","TT_IgG1","PRN_ADCP"
"991","TT_IgG1","PT_ADCD"
"992","DT_IgG3","PT_IgG3"
"993","DT_IgG3","FIM_IgG3"
"994","DT_IgG3","IPV2_IgG1"
"995","DT_IgG3","PRN_FcgR3b"
"996","DT_IgG3","DT_IgG2"
"997","DT_IgG3","FHA_IgG4"
"998","DT_IgG3","TT_ADCP"
"999","DT_IgG3","ACT_IgG2"
"1000","DT_IgG3","DT_IgG4"
"1001","DT_IgG3","PT_ADNP"
"1002","DT_IgG3","IPV3_IgG4"
"1003","DT_IgG3","FHA_IgG3"
"1004","DT_IgG3","IPV1_IgG1"
"1005","DT_IgG3","PRN_IgG1"
"1006","DT_IgG3","DT_IgG1"
"1007","FHA_IgG1","FHA_ADCD"
"1008","FHA_IgG1","TT_FcgR2a"
"1009","FHA_IgG1","PT_IgG1"
"1010","FHA_IgG1","FIM_FcgR2a"
"1011","FHA_IgG1","PT_IgG3"
"1012","FHA_IgG1","IPV2_IgG1"
"1013","FHA_IgG1","PRN_FcgR3b"
"1014","FHA_IgG1","TT_IgG"
"1015","FHA_IgG1","DT_IgG4"
"1016","FHA_IgG1","FHA_IgG2"
"1017","FHA_IgG1","FHA_IgG3"
"1018","FHA_IgG1","IPV2_FcgR3b"
"1019","FHA_IgG1","IPV3_IgG1"
"1020","FHA_IgG1","IPV1_IgG1"
"1021","FHA_IgG1","PRN_IgG1"
"1022","FHA_IgG1","DT_IgG1"
"1023","FHA_IgG1","PT_IgG"
"1024","FHA_ADCD","TT_FcgR2a"
"1025","FHA_ADCD","PT_IgG3"
"1026","FHA_ADCD","PRN_FcgR3b"
"1027","FHA_ADCD","FHA_IgG4"
"1028","FHA_ADCD","ACT_ADCD"
"1029","FHA_ADCD","FHA_IgG2"
"1030","FHA_ADCD","FHA_IgG3"
"1031","FHA_ADCD","IPV2_FcgR3b"
"1032","FHA_ADCD","IPV3_IgG1"
"1033","FHA_ADCD","IPV1_IgG1"
"1034","FHA_ADCD","ACT_IgG3"
"1035","FHA_ADCD","PT_IgG"
"1036","FHA_ADCD","PT_ADCD"
"1037","TT_FcgR2a","DT_ADNP"
"1038","TT_FcgR2a","PT_IgG1"
"1039","TT_FcgR2a","FIM_FcgR2a"
"1040","TT_FcgR2a","PT_IgG3"
"1041","TT_FcgR2a","IPV2_IgG1"
"1042","TT_FcgR2a","TT_ADCP"
"1043","TT_FcgR2a","TT_IgG"
"1044","TT_FcgR2a","DT_IgG4"
"1045","TT_FcgR2a","PT_ADNP"
"1046","TT_FcgR2a","IPV3_IgG4"
"1047","TT_FcgR2a","FHA_IgG2"
"1048","TT_FcgR2a","IPV1_IgG1"
"1049","TT_FcgR2a","PT_ADCP"
"1050","TT_FcgR2a","PRN_IgG1"
"1051","TT_FcgR2a","DT_IgG1"
"1052","TT_FcgR2a","PT_IgG"
"1053","DT_ADNP","PT_IgG1"
"1054","DT_ADNP","IPV2_IgG1"
"1055","DT_ADNP","FHA_IgG4"
"1056","DT_ADNP","TT_ADCP"
"1057","DT_ADNP","PT_ADNP"
"1058","DT_ADNP","PT_ADCP"
"1059","DT_ADNP","ACT_IgG3"
"1060","DT_ADNP","PRN_ADCP"
"1061","PT_IgG1","PT_IgG3"
"1062","PT_IgG1","IPV2_IgG1"
"1063","PT_IgG1","PRN_FcgR3b"
"1064","PT_IgG1","TT_IgG"
"1065","PT_IgG1","IPV2_FcgR3b"
"1066","PT_IgG1","IPV3_IgG1"
"1067","PT_IgG1","IPV1_IgG1"
"1068","PT_IgG1","PT_ADCP"
"1069","PT_IgG1","IPV3_IgG3"
"1070","PT_IgG1","PRN_IgG1"
"1071","PT_IgG1","DT_IgG1"
"1072","PT_IgG1","PT_IgG"
"1073","PT_IgG1","PT_ADCD"
"1074","FIM_FcgR2a","PT_IgG3"
"1075","FIM_FcgR2a","FIM_IgG3"
"1076","FIM_FcgR2a","IPV2_IgG1"
"1077","FIM_FcgR2a","FIM_IgG2"
"1078","FIM_FcgR2a","TT_IgG"
"1079","FIM_FcgR2a","ACT_IgG2"
"1080","FIM_FcgR2a","ACT_ADCD"
"1081","FIM_FcgR2a","DT_IgG4"
"1082","FIM_FcgR2a","FHA_IgG2"
"1083","FIM_FcgR2a","PT_ADCP"
"1084","FIM_FcgR2a","IPV3_IgG3"
"1085","FIM_FcgR2a","ACT_IgG3"
"1086","FIM_FcgR2a","PT_IgG"
"1087","FIM_FcgR2a","PT_ADCD"
"1088","PT_IgG3","FIM_IgG3"
"1089","PT_IgG3","FHA_IgG4"
"1090","PT_IgG3","DT_IgG4"
"1091","PT_IgG3","FHA_IgG2"
"1092","PT_IgG3","FHA_IgG3"
"1093","PT_IgG3","IPV2_FcgR3b"
"1094","PT_IgG3","IPV1_IgG1"
"1095","PT_IgG3","IPV3_IgG3"
"1096","PT_IgG3","IPV2_IgG3"
"1097","FIM_IgG3","IPV2_IgG1"
"1098","FIM_IgG3","PRN_FcgR3b"
"1099","FIM_IgG3","FHA_IgG4"
"1100","FIM_IgG3","FIM_IgG2"
"1101","FIM_IgG3","TT_IgG"
"1102","FIM_IgG3","PT_ADNP"
"1103","FIM_IgG3","IPV3_IgG4"
"1104","FIM_IgG3","IPV2_FcgR3b"
"1105","FIM_IgG3","IPV1_IgG1"
"1106","FIM_IgG3","IPV2_IgG3"
"1107","FIM_IgG3","DT_IgG1"
"1108","ACT_IgG4","FHA_IgG4"
"1109","ACT_IgG4","ACT_IgG2"
"1110","ACT_IgG4","DT_IgG4"
"1111","ACT_IgG4","ACT_IgG3"
"1112","IPV2_IgG1","PRN_FcgR3b"
"1113","IPV2_IgG1","FIM_IgG2"
"1114","IPV2_IgG1","TT_ADCP"
"1115","IPV2_IgG1","ACT_ADCD"
"1116","IPV2_IgG1","DT_IgG4"
"1117","IPV2_IgG1","IPV3_IgG4"
"1118","IPV2_IgG1","IPV2_FcgR3b"
"1119","IPV2_IgG1","IPV3_IgG1"
"1120","IPV2_IgG1","IPV1_IgG1"
"1121","IPV2_IgG1","IPV3_IgG3"
"1122","IPV2_IgG1","PRN_IgG1"
"1123","IPV2_IgG1","IPV2_IgG3"
"1124","IPV2_IgG1","DT_IgG1"
"1125","IPV2_IgG1","PRN_ADCP"
"1126","PRN_FcgR3b","DT_IgG2"
"1127","PRN_FcgR3b","TT_ADCP"
"1128","PRN_FcgR3b","FHA_IgG2"
"1129","PRN_FcgR3b","FHA_IgG3"
"1130","PRN_FcgR3b","IPV2_FcgR3b"
"1131","PRN_FcgR3b","PRN_IgG1"
"1132","PRN_FcgR3b","IPV2_IgG3"
"1133","PRN_FcgR3b","DT_IgG1"
"1134","PRN_FcgR3b","PT_IgG"
"1135","DT_IgG2","FHA_IgG4"
"1136","DT_IgG2","DT_IgG4"
"1137","DT_IgG2","IPV3_IgG4"
"1138","DT_IgG2","FHA_IgG2"
"1139","DT_IgG2","FHA_IgG3"
"1140","DT_IgG2","PRN_IgG2"
"1141","DT_IgG2","IPV2_IgG3"
"1142","DT_IgG2","DT_IgG1"
"1143","FHA_IgG4","DT_IgG4"
"1144","FHA_IgG4","IPV3_IgG4"
"1145","FHA_IgG4","FHA_IgG2"
"1146","FHA_IgG4","FHA_IgG3"
"1147","FHA_IgG4","IPV3_IgG2"
"1148","FHA_IgG4","IPV1_IgG1"
"1149","FHA_IgG4","PRN_IgG2"
"1150","FHA_IgG4","ACT_IgG3"
"1151","FHA_IgG4","IPV2_IgG3"
"1152","FHA_IgG4","PT_IgG"
"1153","FIM_IgG2","DT_IgG4"
"1154","FIM_IgG2","PT_ADNP"
"1155","FIM_IgG2","IPV3_IgG4"
"1156","FIM_IgG2","FHA_IgG2"
"1157","TT_ADCP","TT_IgG"
"1158","TT_ADCP","PT_ADNP"
"1159","TT_ADCP","PT_ADCP"
"1160","TT_ADCP","IPV3_IgG3"
"1161","TT_ADCP","PRN_IgG1"
"1162","TT_ADCP","PRN_ADCP"
"1163","TT_IgG","DT_IgG4"
"1164","TT_IgG","FHA_IgG2"
"1165","TT_IgG","FHA_IgG3"
"1166","TT_IgG","IPV2_FcgR3b"
"1167","TT_IgG","PT_IgG"
"1168","ACT_IgG2","FHA_IgG2"
"1169","ACT_IgG2","ACT_IgG3"
"1170","ACT_IgG2","IPV2_IgG3"
"1171","ACT_IgG2","PT_IgG"
"1172","ACT_ADCD","DT_IgG4"
"1173","ACT_ADCD","IPV3_IgG1"
"1174","ACT_ADCD","IPV1_IgG1"
"1175","ACT_ADCD","DT_IgG1"
"1176","ACT_ADCD","PT_IgG"
"1177","DT_IgG4","PT_ADNP"
"1178","DT_IgG4","FHA_IgG2"
"1179","DT_IgG4","FHA_IgG3"
"1180","DT_IgG4","PT_ADCP"
"1181","DT_IgG4","IPV3_IgG3"
"1182","DT_IgG4","PRN_IgG2"
"1183","DT_IgG4","PRN_IgG1"
"1184","DT_IgG4","PRN_ADCP"
"1185","PT_ADNP","FHA_IgG3"
"1186","PT_ADNP","PT_ADCP"
"1187","PT_ADNP","PRN_ADCP"
"1188","PT_ADNP","PT_IgG"
"1189","IPV3_IgG4","FHA_IgG3"
"1190","IPV3_IgG4","IPV3_IgG1"
"1191","IPV3_IgG4","IPV3_IgG3"
"1192","IPV3_IgG4","DT_IgG1"
"1193","FHA_IgG2","IPV2_FcgR3b"
"1194","FHA_IgG2","IPV3_IgG3"
"1195","FHA_IgG2","PRN_IgG2"
"1196","FHA_IgG2","IPV2_IgG3"
"1197","FHA_IgG2","PT_IgG"
"1198","FHA_IgG3","IPV3_IgG1"
"1199","FHA_IgG3","IPV1_IgG1"
"1200","FHA_IgG3","IPV3_IgG3"
"1201","FHA_IgG3","ACT_IgG3"
"1202","FHA_IgG3","IPV2_IgG3"
"1203","FHA_IgG3","PT_IgG"
"1204","IPV2_FcgR3b","IPV3_IgG1"
"1205","IPV2_FcgR3b","IPV1_IgG1"
"1206","IPV2_FcgR3b","IPV2_IgG3"
"1207","IPV2_FcgR3b","DT_IgG1"
"1208","IPV2_FcgR3b","PT_IgG"
"1209","IPV3_IgG1","IPV3_IgG2"
"1210","IPV3_IgG1","IPV1_IgG1"
"1211","IPV3_IgG1","IPV3_IgG3"
"1212","IPV3_IgG1","ACT_IgG3"
"1213","IPV3_IgG1","IPV2_IgG3"
"1214","IPV3_IgG1","DT_IgG1"
"1215","IPV3_IgG2","IPV3_IgG3"
"1216","IPV1_IgG1","PRN_IgG2"
"1217","IPV1_IgG1","PRN_IgG1"
"1218","IPV1_IgG1","DT_IgG1"
"1219","PT_ADCP","PRN_ADCP"
"1220","PT_ADCP","PT_IgG"
"1221","IPV3_IgG3","ACT_IgG3"
"1222","IPV3_IgG3","IPV2_IgG3"
"1223","PRN_IgG2","PRN_IgG1"
"1224","PRN_IgG1","DT_IgG1"
"1225","PRN_IgG1","PT_IgG"
"1226","ACT_IgG3","DT_IgG1"
"1227","ACT_IgG3","PT_ADCD"
"1228","IPV2_IgG3","PT_IgG"
"1229","PRN_ADCP","PT_IgG"
"1230","PT_IgG","PT_ADCD"
